Id,SalePrice
2088,154900.0
2089,88833.33333333333
2090,130496.875
2091,130496.875
2092,135250.88888888888
2093,129650.0
2094,163239.85714285713
2095,157916.66666666666
2096,88833.33333333333
2097,88833.33333333333
2098,173190.0
2099,82655.55555555556
2100,145381.55555555556
2101,108400.0
2102,137450.0
2103,105450.0
2104,108400.0
2105,130496.875
2106,101033.33333333333
2107,288322.71428571426
2108,118250.0
2109,137250.0
2110,109316.66666666667
2111,169675.0
2112,129650.0
2113,105450.0
2114,113200.8
2115,171900.0
2116,105266.66666666667
2117,145381.55555555556
2118,113200.8
2119,119120.0
2120,105450.0
2121,119120.0
2122,71414.28571428571
2123,88833.33333333333
2124,192225.0
2125,108400.0
2126,210000.0
2127,137650.0
2128,155750.0
2129,113444.44444444444
2130,139625.0
2131,145850.0
2132,127571.42857142857
2133,109316.66666666667
2134,105266.66666666667
2135,110677.77777777778
2136,107761.11111111111
2137,119120.0
2138,158375.0
2139,131100.0
2140,151625.0
2141,139300.0
2142,158375.0
2143,160926.33333333334
2144,91000.0
2145,132983.33333333334
2146,151825.0
2147,174033.33333333334
2148,127571.42857142857
2149,149900.0
2150,301500.0
2151,132100.0
2152,207500.0
2153,129650.0
2154,115250.0
2155,132983.33333333334
2156,237916.66666666666
2157,220044.44444444444
2158,238042.85714285713
2159,238042.85714285713
2160,162800.0
2161,249450.0
2162,530448.0
2163,325635.5
2164,229576.0
2165,181430.0
2166,141983.33333333334
2167,183175.0
2168,203093.75
2169,167971.42857142858
2170,217767.85714285713
2171,138765.7142857143
2172,149833.33333333334
2173,135250.88888888888
2174,340180.0
2175,365434.4
2176,297556.14285714284
2177,279000.0
2178,206700.0
2179,144110.0
2180,210089.14285714287
2181,190333.33333333334
2182,279900.0
2183,190091.25
2184,158375.0
2185,138765.7142857143
2186,142375.0
2187,131100.0
2188,184666.66666666666
2189,159150.0
2190,90960.0
2191,90960.0
2192,82655.55555555556
2193,105450.0
2194,75166.66666666667
2195,88966.66666666667
2196,90960.0
2197,107761.11111111111
2198,192050.0
2199,145850.0
2200,141000.0
2201,141000.0
2202,167400.0
2203,149000.0
2204,192155.55555555556
2205,113200.8
2206,160000.0
2207,263407.22222222225
2208,238042.85714285713
2209,209112.5
2210,124000.0
2211,105266.66666666667
2212,105450.0
2213,113444.44444444444
2214,155750.0
2215,88833.33333333333
2216,151600.0
2217,53750.0
2218,107761.11111111111
2219,71414.28571428571
2220,71414.28571428571
2221,344779.25
2222,248059.25
2223,236083.7142857143
2224,241323.375
2225,135250.88888888888
2226,174033.33333333334
2227,211007.55555555556
2228,297556.14285714284
2229,206700.0
2230,173166.66666666666
2231,225380.0
2232,193000.0
2233,162900.0
2234,392000.0
2235,216500.0
2236,301500.0
2237,240166.66666666666
2238,208150.0
2239,115750.0
2240,142375.0
2241,140100.0
2242,131483.33333333334
2243,104250.0
2244,71414.28571428571
2245,71414.28571428571
2246,158375.0
2247,92925.0
2248,127612.5
2249,132983.33333333334
2250,131333.33333333334
2251,139625.0
2252,181430.0
2253,156950.0
2254,190937.5
2255,190937.5
2256,162800.0
2257,194100.0
2258,177627.77777777778
2259,174277.77777777778
2260,143833.33333333334
2261,167400.0
2262,229576.0
2263,305940.5
2264,410085.5
2265,148571.42857142858
2266,288633.14285714284
2267,279500.0
2268,427719.6666666667
2269,176528.57142857142
2270,186250.0
2271,301500.0
2272,191214.2857142857
2273,159066.66666666666
2274,162900.0
2275,144000.0
2276,169675.0
2277,194100.0
2278,148571.42857142858
2279,132983.33333333334
2280,102700.0
2281,176528.57142857142
2282,176528.57142857142
2283,92925.0
2284,118316.66666666667
2285,132100.0
2286,141983.33333333334
2287,365434.4
2288,297556.14285714284
2289,431500.0
2290,410085.5
2291,305940.5
2292,427719.6666666667
2293,410085.5
2294,410085.5
2295,410085.5
2296,325600.0
2297,278356.5
2298,365434.4
2299,431500.0
2300,369900.0
2301,230000.0
2302,220044.44444444444
2303,231444.44444444444
2304,230000.0
2305,185327.75
2306,185327.75
2307,185327.75
2308,231444.44444444444
2309,288633.14285714284
2310,229576.0
2311,187712.5
2312,173342.77777777778
2313,173342.77777777778
2314,148388.0
2315,173342.77777777778
2316,190937.5
2317,185327.75
2318,173342.77777777778
2319,155835.0
2320,202921.2
2321,229576.0
2322,163239.85714285713
2323,177627.77777777778
2324,180400.0
2325,207475.0
2326,167971.42857142858
2327,201925.0
2328,220000.0
2329,190937.5
2330,173342.77777777778
2331,387250.0
2332,410085.5
2333,305940.5
2334,279000.0
2335,247544.44444444444
2336,336527.375
2337,190091.25
2338,270152.125
2339,231444.44444444444
2340,362935.71428571426
2341,279900.0
2342,231444.44444444444
2343,207475.0
2344,233200.0
2345,230000.0
2346,229576.0
2347,190091.25
2348,206700.0
2349,148571.42857142858
2350,263407.22222222225
2351,344779.25
2352,270152.125
2353,237916.66666666666
2354,142375.0
2355,163239.85714285713
2356,160926.33333333334
2357,211007.55555555556
2358,203093.75
2359,118316.66666666667
2360,125100.0
2361,131483.33333333334
2362,236083.7142857143
2363,131483.33333333334
2364,159066.66666666666
2365,229576.0
2366,183120.0
2367,231444.44444444444
2368,202921.2
2369,231444.44444444444
2370,173342.77777777778
2371,168500.0
2372,177627.77777777778
2373,247544.44444444444
2374,247544.44444444444
2375,231444.44444444444
2376,288322.71428571426
2377,279500.0
2378,137500.0
2379,133000.0
2380,148340.0
2381,144000.0
2382,189500.0
2383,220044.44444444444
2384,223388.88888888888
2385,143833.33333333334
2386,160000.0
2387,136650.0
2388,90960.0
2389,122000.0
2390,118750.0
2391,130633.33333333333
2392,113000.0
2393,169675.0
2394,151825.0
2395,145850.0
2396,140000.0
2397,181430.0
2398,122000.0
2399,53750.0
2400,82655.55555555556
2401,132983.33333333334
2402,139000.0
2403,148571.42857142858
2404,118750.0
2405,144000.0
2406,132983.33333333334
2407,141983.33333333334
2408,151625.0
2409,140333.33333333334
2410,181430.0
2411,109875.0
2412,151600.0
2413,154000.0
2414,122000.0
2415,135250.88888888888
2416,122000.0
2417,160000.0
2418,122000.0
2419,132500.0
2420,122000.0
2421,129650.0
2422,122000.0
2423,130496.875
2424,171900.0
2425,200000.0
2426,109316.66666666667
2427,130496.875
2428,149000.0
2429,105000.0
2430,128550.0
2431,122000.0
2432,138100.0
2433,140333.33333333334
2434,154000.0
2435,158375.0
2436,113000.0
2437,127612.5
2438,113000.0
2439,144000.0
2440,127571.42857142857
2441,119120.0
2442,105266.66666666667
2443,122000.0
2444,110677.77777777778
2445,101033.33333333333
2446,108400.0
2447,206700.0
2448,139625.0
2449,110677.77777777778
2450,174277.77777777778
2451,141000.0
2452,199700.0
2453,90960.0
2454,107761.11111111111
2455,105266.66666666667
2456,129650.0
2457,113200.8
2458,75166.66666666667
2459,113444.44444444444
2460,157916.66666666666
2461,113200.8
2462,145381.55555555556
2463,113200.8
2464,192155.55555555556
2465,141000.0
2466,127571.42857142857
2467,162800.0
2468,75166.66666666667
2469,105266.66666666667
2470,252621.25
2471,201925.0
2472,194100.0
2473,99000.0
2474,91500.0
2475,199700.0
2476,113200.8
2477,136650.0
2478,174033.33333333334
2479,119533.33333333333
2480,141983.33333333334
2481,131483.33333333334
2482,138765.7142857143
2483,125100.0
2484,118750.0
2485,125100.0
2486,154000.0
2487,159150.0
2488,149000.0
2489,127571.42857142857
2490,167450.0
2491,101033.33333333333
2492,193000.0
2493,127571.42857142857
2494,159150.0
2495,107761.11111111111
2496,252621.25
2497,129650.0
2498,127612.5
2499,90960.0
2500,131483.33333333334
2501,102500.0
2502,145381.55555555556
2503,107761.11111111111
2504,237916.66666666666
2505,191214.2857142857
2506,249450.0
2507,305940.5
2508,249450.0
2509,220044.44444444444
2510,270152.125
2511,202921.2
2512,217767.85714285713
2513,233200.0
2514,206700.0
2515,131483.33333333334
2516,144110.0
2517,141983.33333333334
2518,160926.33333333334
2519,233200.0
2520,217767.85714285713
2521,189500.0
2522,201925.0
2523,118750.0
2524,131483.33333333334
2525,141983.33333333334
2526,131483.33333333334
2527,125100.0
2528,118750.0
2529,138765.7142857143
2530,90960.0
2531,171000.0
2532,233200.0
2533,201707.14285714287
2534,231444.44444444444
2535,325600.0
2536,233200.0
2537,229576.0
2538,198925.0
2539,177627.77777777778
2540,185327.75
2541,155835.0
2542,173166.66666666666
2543,128550.0
2544,158375.0
2545,127571.42857142857
2546,160000.0
2547,148340.0
2548,148571.42857142858
2549,173166.66666666666
2550,708333.3333333334
2551,139300.0
2552,132983.33333333334
2553,90960.0
2554,109316.66666666667
2555,88833.33333333333
2556,82655.55555555556
2557,117966.66666666667
2558,91500.0
2559,129650.0
2560,120600.0
2561,148388.0
2562,104250.0
2563,145381.55555555556
2564,163239.85714285713
2565,110677.77777777778
2566,171900.0
2567,141000.0
2568,157916.66666666666
2569,181430.0
2570,124000.0
2571,173166.66666666666
2572,167400.0
2573,248059.25
2574,279500.0
2575,110677.77777777778
2576,145381.55555555556
2577,108400.0
2578,105266.66666666667
2579,71414.28571428571
2580,192155.55555555556
2581,149833.33333333334
2582,122000.0
2583,231444.44444444444
2584,176528.57142857142
2585,209112.5
2586,177627.77777777778
2587,211007.55555555556
2588,132100.0
2589,148340.0
2590,248059.25
2591,252621.25
2592,279900.0
2593,258875.0
2594,177627.77777777778
2595,229576.0
2596,301500.0
2597,193000.0
2598,260653.125
2599,325635.5
2600,200000.0
2601,139300.0
2602,71414.28571428571
2603,71414.28571428571
2604,71414.28571428571
2605,71414.28571428571
2606,138765.7142857143
2607,176528.57142857142
2608,159150.0
2609,173190.0
2610,115250.0
2611,129650.0
2612,149833.33333333334
2613,127612.5
2614,105000.0
2615,160666.66666666666
2616,159066.66666666666
2617,159150.0
2618,157916.66666666666
2619,248059.25
2620,193000.0
2621,174277.77777777778
2622,194100.0
2623,247544.44444444444
2624,340180.0
2625,279500.0
2626,160000.0
2627,167400.0
2628,336452.75
2629,410085.5
2630,336452.75
2631,410085.5
2632,336452.75
2633,288633.14285714284
2634,362935.71428571426
2635,142375.0
2636,151333.33333333334
2637,132100.0
2638,260653.125
2639,203093.75
2640,143833.33333333334
2641,117966.66666666667
2642,168500.0
2643,124000.0
2644,118750.0
2645,92925.0
2646,92925.0
2647,92925.0
2648,151825.0
2649,158000.0
2650,132100.0
2651,146225.0
2652,410085.5
2653,249450.0
2654,235000.0
2655,362935.71428571426
2656,325635.5
2657,288633.14285714284
2658,247544.44444444444
2659,278356.5
2660,305940.5
2661,365434.4
2662,365434.4
2663,270152.125
2664,288633.14285714284
2665,306833.3333333333
2666,288633.14285714284
2667,163990.0
2668,155835.0
2669,185327.75
2670,278356.5
2671,155835.0
2672,202921.2
2673,163239.85714285713
2674,163239.85714285713
2675,202921.2
2676,189500.0
2677,194100.0
2678,260653.125
2679,431500.0
2680,369900.0
2681,410085.5
2682,431500.0
2683,410085.5
2684,336527.375
2685,336527.375
2686,263407.22222222225
2687,240166.66666666666
2688,231444.44444444444
2689,229576.0
2690,410085.5
2691,190937.5
2692,159066.66666666666
2693,190091.25
2694,159066.66666666666
2695,189500.0
2696,167971.42857142858
2697,194100.0
2698,190937.5
2699,179660.0
2700,176528.57142857142
2701,139300.0
2702,141983.33333333334
2703,149000.0
2704,138765.7142857143
2705,141983.33333333334
2706,125100.0
2707,149900.0
2708,131483.33333333334
2709,113000.0
2710,118316.66666666667
2711,288322.71428571426
2712,336527.375
2713,177627.77777777778
2714,148388.0
2715,168500.0
2716,148388.0
2717,149000.0
2718,231444.44444444444
2719,140100.0
2720,169675.0
2721,131483.33333333334
2722,135250.88888888888
2723,159066.66666666666
2724,125100.0
2725,131483.33333333334
2726,158375.0
2727,145381.55555555556
2728,184666.66666666666
2729,145581.33333333334
2730,154000.0
2731,113444.44444444444
2732,122000.0
2733,159150.0
2734,129650.0
2735,130180.0
2736,139625.0
2737,122000.0
2738,135250.88888888888
2739,160666.66666666666
2740,151825.0
2741,140333.33333333334
2742,160666.66666666666
2743,98600.0
2744,160000.0
2745,159066.66666666666
2746,138100.0
2747,157916.66666666666
2748,110677.77777777778
2749,140333.33333333334
2750,139000.0
2751,113444.44444444444
2752,199700.0
2753,149833.33333333334
2754,145581.33333333334
2755,127571.42857142857
2756,113000.0
2757,53750.0
2758,113000.0
2759,210000.0
2760,145581.33333333334
2761,143833.33333333334
2762,160666.66666666666
2763,252621.25
2764,169675.0
2765,288322.71428571426
2766,129650.0
2767,101033.33333333333
2768,132500.0
2769,138100.0
2770,132100.0
2771,127612.5
2772,131483.33333333334
2773,108400.0
2774,129650.0
2775,132500.0
2776,210000.0
2777,142250.0
2778,132100.0
2779,108400.0
2780,109316.66666666667
2781,105266.66666666667
2782,82728.5
2783,107761.11111111111
2784,130550.0
2785,108400.0
2786,113000.0
2787,113444.44444444444
2788,88966.66666666667
2789,288322.71428571426
2790,120600.0
2791,130633.33333333333
2792,91000.0
2793,171900.0
2794,130833.33333333333
2795,113200.8
2796,105266.66666666667
2797,210089.14285714287
2798,108400.0
2799,141000.0
2800,88833.33333333333
2801,119120.0
2802,139625.0
2803,210089.14285714287
2804,159150.0
2805,88833.33333333333
2806,113444.44444444444
2807,163239.85714285713
2808,131483.33333333334
2809,113000.0
2810,131483.33333333334
2811,159150.0
2812,148340.0
2813,148571.42857142858
2814,148571.42857142858
2815,105266.66666666667
2816,301500.0
2817,141983.33333333334
2818,149900.0
2819,149000.0
2820,121490.0
2821,113444.44444444444
2822,133000.0
2823,210089.14285714287
2824,209112.5
2825,174033.33333333334
2826,138100.0
2827,132500.0
2828,203093.75
2829,186500.0
2830,241323.375
2831,177627.77777777778
2832,210089.14285714287
2833,297556.14285714284
2834,233200.0
2835,248059.25
2836,198925.0
2837,140000.0
2838,160926.33333333334
2839,179660.0
2840,183175.0
2841,217767.85714285713
2842,233200.0
2843,158000.0
2844,162900.0
2845,127612.5
2846,217767.85714285713
2847,194100.0
2848,229576.0
2849,217767.85714285713
2850,278356.5
2851,238042.85714285713
2852,233200.0
2853,233200.0
2854,139300.0
2855,177627.77777777778
2856,217767.85714285713
2857,198925.0
2858,202921.2
2859,108400.0
2860,142375.0
2861,158375.0
2862,201707.14285714287
2863,132983.33333333334
2864,260653.125
2865,139300.0
2866,163239.85714285713
2867,71414.28571428571
2868,127571.42857142857
2869,132500.0
2870,173190.0
2871,139625.0
2872,113000.0
2873,107761.11111111111
2874,129650.0
2875,127571.42857142857
2876,149000.0
2877,129650.0
2878,192050.0
2879,91500.0
2880,113200.8
2881,139625.0
2882,155750.0
2883,169675.0
2884,198925.0
2885,218666.66666666666
2886,116250.0
2887,119120.0
2888,127571.42857142857
2889,82655.55555555556
2890,113000.0
2891,129650.0
2892,61500.0
2893,139625.0
2894,71414.28571428571
2895,297556.14285714284
2896,297556.14285714284
2897,193000.0
2898,193000.0
2899,281115.75
2900,162900.0
2901,157916.66666666666
2902,176500.0
2903,297556.14285714284
2904,325635.5
2905,104250.0
2906,208150.0
2907,112450.0
2908,132983.33333333334
2909,200000.0
2910,82655.55555555556
2911,71414.28571428571
2912,149833.33333333334
2913,71414.28571428571
2914,71414.28571428571
2915,71414.28571428571
2916,71414.28571428571
2917,154000.0
2918,112450.0
2919,241323.375
